CustomerID,SignupDate,ChurnDate,Plan,MonthlyCharge,TenureMonths,IsChurned,ChurnReason,TotalCharges,SupportTickets,UsageFrequency
CUST-1309,2024-07-20,,Standard,19.99,22,0,N/A,439.78,9,Medium
CUST-1310,2024-06-06,,Premium,29.99,7,0,N/A,209.93,4,Medium
CUST-1311,2024-04-29,2025-01-24,Premium,29.99,9,1,Price too high,269.91,1,Medium
CUST-1312,2024-02-28,,Basic,9.99,22,0,N/A,219.78,4,Medium
CUST-1313,2024-08-02,,Premium,29.99,21,0,N/A,629.79,3,Medium
CUST-1314,2024-05-07,,Standard,19.99,12,0,N/A,239.88,3,Medium
CUST-1315,2024-08-11,2026-07-02,Standard,19.99,23,1,Other,459.77,2,High
CUST-1316,2024-07-27,,Basic,9.99,1,0,N/A,9.99,4,Medium
CUST-1317,2024-04-24,,Basic,9.99,11,0,N/A,109.89,6,Medium
CUST-1318,2024-07-27,,Basic,9.99,21,0,N/A,209.79,4,Medium
CUST-1319,2024-01-14,,Basic,9.99,15,0,N/A,149.85,0,Medium
CUST-1320,2024-01-09,2024-03-09,Basic,9.99,2,1,Other,19.98,4,High
CUST-1321,2024-02-09,2025-10-01,Basic,9.99,20,1,Poor customer service,199.8,0,Medium
CUST-1322,2024-08-24,,Basic,9.99,7,0,N/A,69.93,9,Low
CUST-1323,2024-10-07,2026-06-29,Standard,19.99,21,1,Technical issues,419.79,9,Low
CUST-1324,2024-12-24,,Basic,9.99,12,0,N/A,119.88,2,Low
CUST-1325,2024-07-19,,Basic,9.99,22,0,N/A,219.78,0,Low
CUST-1326,2024-09-02,,Premium,29.99,18,0,N/A,539.82,3,Low
CUST-1327,2024-10-04,,Premium,29.99,3,0,N/A,89.97,7,Medium
CUST-1328,2024-08-22,2025-03-20,Standard,19.99,7,1,Technical issues,139.93,7,High
CUST-1329,2024-01-04,,Premium,29.99,11,0,N/A,329.89,5,High
CUST-1330,2024-06-02,,Standard,19.99,18,0,N/A,359.82,4,Medium
CUST-1331,2024-01-29,,Premium,29.99,12,0,N/A,359.88,5,Medium
CUST-1332,2024-04-18,,Basic,9.99,6,0,N/A,59.94,6,Medium
CUST-1333,2024-04-07,,Basic,9.99,5,0,N/A,49.95,7,Medium
CUST-1334,2024-08-02,,Basic,9.99,1,0,N/A,9.99,1,High
CUST-1335,2024-10-19,2025-10-14,Basic,9.99,12,1,Other,119.88,0,Medium
CUST-1336,2024-03-15,,Basic,9.99,11,0,N/A,109.89,5,Low
CUST-1337,2024-11-21,,Standard,19.99,4,0,N/A,79.96,1,Low
CUST-1338,2024-05-25,2025-11-16,Standard,19.99,18,1,Poor customer service,359.82,4,Low
CUST-1339,2024-05-07,2024-09-04,Standard,19.99,4,1,Poor customer service,79.96,1,Medium
CUST-1340,2024-12-06,,Basic,9.99,17,0,N/A,169.83,0,Medium
CUST-1341,2024-02-11,2024-04-11,Premium,29.99,2,1,Technical issues,59.98,9,Medium
CUST-1342,2024-12-21,,Standard,19.99,22,0,N/A,439.78,1,Medium
CUST-1343,2024-02-10,,Basic,9.99,2,0,N/A,19.98,3,Medium
CUST-1344,2024-02-03,,Standard,19.99,12,0,N/A,239.88,6,High
CUST-1345,2024-01-17,2024-07-15,Basic,9.99,6,1,Other,59.94,4,Medium
CUST-1346,2024-06-13,,Basic,9.99,10,0,N/A,99.9,1,High
CUST-1347,2024-06-01,,Premium,29.99,23,0,N/A,689.77,8,High
CUST-1348,2024-03-16,,Basic,9.99,21,0,N/A,209.79,9,High
CUST-1349,2024-03-27,2026-02-15,Basic,9.99,23,1,No longer needed,229.77,2,Medium
CUST-1350,2024-04-26,,Premium,29.99,16,0,N/A,479.84,0,Medium
CUST-1351,2024-12-27,,Standard,19.99,14,0,N/A,279.86,8,Medium
CUST-1352,2024-12-07,,Basic,9.99,7,0,N/A,69.93,8,Low
CUST-1353,2024-01-27,2025-08-19,Basic,9.99,19,1,Poor customer service,189.81,2,Medium
CUST-1354,2024-11-08,2026-09-29,Basic,9.99,23,1,Technical issues,229.77,1,Low
CUST-1355,2024-10-13,,Standard,19.99,17,0,N/A,339.83,4,Low
CUST-1356,2024-05-13,,Basic,9.99,9,0,N/A,89.91,5,Medium
CUST-1357,2024-08-06,2025-08-31,Basic,9.99,13,1,Technical issues,129.87,7,Low
CUST-1358,2024-06-16,,Premium,29.99,22,0,N/A,659.78,0,High
CUST-1359,2024-04-07,2024-09-04,Standard,19.99,5,1,Found better alternative,99.95,1,Medium
CUST-1360,2024-09-24,2026-08-15,Basic,9.99,23,1,Found better alternative,229.77,4,High
CUST-1361,2024-08-24,,Standard,19.99,5,0,N/A,99.95,9,Medium
CUST-1362,2024-11-04,,Standard,19.99,10,0,N/A,199.9,9,Medium
CUST-1363,2024-06-21,,Basic,9.99,21,0,N/A,209.79,4,High
CUST-1364,2024-07-08,,Basic,9.99,10,0,N/A,99.9,3,Low
CUST-1365,2024-05-01,,Premium,29.99,7,0,N/A,209.93,4,Medium
CUST-1366,2024-02-15,,Basic,9.99,15,0,N/A,149.85,9,Medium
CUST-1367,2024-03-04,,Standard,19.99,7,0,N/A,139.93,9,High
CUST-1368,2024-05-09,,Basic,9.99,15,0,N/A,149.85,0,High
CUST-1369,2024-11-05,,Basic,9.99,3,0,N/A,29.97,1,High
CUST-1370,2024-12-28,,Basic,9.99,19,0,N/A,189.81,6,Low
CUST-1371,2024-07-11,2025-05-07,Basic,9.99,10,1,Technical issues,99.9,5,Medium
CUST-1372,2024-11-02,,Basic,9.99,15,0,N/A,149.85,1,Low
CUST-1373,2024-06-29,2024-09-27,Basic,9.99,3,1,Other,29.97,9,Low
CUST-1374,2024-10-18,,Premium,29.99,6,0,N/A,179.94,4,Medium
CUST-1375,2024-10-08,,Premium,29.99,12,0,N/A,359.88,2,Low
CUST-1376,2024-01-29,2025-04-23,Standard,19.99,15,1,No longer needed,299.85,1,Medium
CUST-1377,2024-05-28,,Premium,29.99,6,0,N/A,179.94,7,Medium
CUST-1378,2024-09-23,,Basic,9.99,13,0,N/A,129.87,3,Medium
CUST-1379,2024-10-22,,Premium,29.99,19,0,N/A,569.81,7,Medium
CUST-1380,2024-01-11,,Basic,9.99,3,0,N/A,29.97,1,Low
CUST-1381,2024-06-12,,Premium,29.99,8,0,N/A,239.92,1,Medium
CUST-1382,2024-04-22,,Premium,29.99,8,0,N/A,239.92,6,Medium
CUST-1383,2024-07-05,,Standard,19.99,23,0,N/A,459.77,9,Low
CUST-1384,2024-10-21,,Premium,29.99,20,0,N/A,599.8,9,Medium
CUST-1385,2024-08-19,,Standard,19.99,15,0,N/A,299.85,8,Medium
CUST-1386,2024-08-14,,Basic,9.99,4,0,N/A,39.96,7,Low
CUST-1387,2024-11-05,,Basic,9.99,19,0,N/A,189.81,1,Medium
CUST-1388,2024-04-07,,Standard,19.99,21,0,N/A,419.79,8,High
CUST-1389,2024-02-24,2024-05-24,Basic,9.99,3,1,Found better alternative,29.97,3,Medium
CUST-1390,2024-04-20,,Standard,19.99,13,0,N/A,259.87,9,Low
CUST-1391,2024-05-31,,Premium,29.99,8,0,N/A,239.92,7,Medium
CUST-1392,2024-09-02,,Basic,9.99,23,0,N/A,229.77,7,Medium
CUST-1393,2024-03-09,2025-07-02,Standard,19.99,16,1,Poor customer service,319.84,0,High
CUST-1394,2024-11-07,,Premium,29.99,13,0,N/A,389.87,4,Medium
CUST-1395,2024-10-15,2025-01-13,Premium,29.99,3,1,Other,89.97,9,High
CUST-1396,2024-09-06,,Premium,29.99,16,0,N/A,479.84,6,Medium
CUST-1397,2024-02-05,,Standard,19.99,9,0,N/A,179.91,2,Medium
CUST-1398,2024-08-26,2025-10-20,Premium,29.99,14,1,No longer needed,419.86,4,Medium
CUST-1399,2024-05-27,,Standard,19.99,13,0,N/A,259.87,2,High
CUST-1400,2024-08-14,,Basic,9.99,21,0,N/A,209.79,5,Medium
CUST-1401,2024-08-31,2025-03-29,Basic,9.99,7,1,Technical issues,69.93,7,Low
CUST-1402,2024-12-02,2026-02-25,Standard,19.99,15,1,No longer needed,299.85,1,Low
CUST-1403,2024-12-30,,Basic,9.99,7,0,N/A,69.93,6,Medium
CUST-1404,2024-07-19,,Standard,19.99,6,0,N/A,119.94,4,High
CUST-1405,2024-06-02,2024-08-01,Standard,19.99,2,1,No longer needed,39.98,9,Medium
CUST-1406,2024-03-13,,Basic,9.99,9,0,N/A,89.91,1,High
CUST-1407,2024-07-19,2026-05-10,Standard,19.99,22,1,Price too high,439.78,7,Medium
CUST-1408,2024-10-22,,Standard,19.99,17,0,N/A,339.83,6,Medium
CUST-1409,2024-01-17,,Basic,9.99,5,0,N/A,49.95,4,Medium
CUST-1410,2024-05-08,2025-05-03,Basic,9.99,12,1,Poor customer service,119.88,0,High
CUST-1411,2024-08-04,,Basic,9.99,1,0,N/A,9.99,4,Medium
CUST-1412,2024-03-01,,Basic,9.99,10,0,N/A,99.9,0,Low
CUST-1413,2024-04-13,,Premium,29.99,11,0,N/A,329.89,9,Medium
CUST-1414,2024-02-11,,Basic,9.99,16,0,N/A,159.84,7,Medium
CUST-1415,2024-01-25,,Standard,19.99,14,0,N/A,279.86,9,High
CUST-1416,2024-02-08,2024-10-05,Basic,9.99,8,1,Found better alternative,79.92,2,High
CUST-1417,2024-10-17,,Basic,9.99,17,0,N/A,169.83,4,Medium
CUST-1418,2024-05-10,,Premium,29.99,18,0,N/A,539.82,3,Medium
CUST-1419,2024-08-16,2025-08-11,Standard,19.99,12,1,Price too high,239.88,7,Medium
CUST-1420,2024-04-17,,Basic,9.99,17,0,N/A,169.83,9,Low
CUST-1421,2024-06-20,,Basic,9.99,14,0,N/A,139.86,0,High
CUST-1422,2024-04-11,,Basic,9.99,16,0,N/A,159.84,2,Medium
CUST-1423,2024-12-19,2026-02-12,Basic,9.99,14,1,No longer needed,139.86,2,Medium
CUST-1424,2024-01-12,,Standard,19.99,9,0,N/A,179.91,9,Medium
CUST-1425,2024-10-01,,Basic,9.99,4,0,N/A,39.96,3,Medium
CUST-1426,2024-04-10,,Basic,9.99,23,0,N/A,229.77,6,Medium
CUST-1427,2024-02-13,,Basic,9.99,11,0,N/A,109.89,6,High
CUST-1428,2024-10-31,,Premium,29.99,6,0,N/A,179.94,3,Medium
CUST-1429,2024-01-17,,Premium,29.99,15,0,N/A,449.85,3,Low
CUST-1430,2024-11-25,,Basic,9.99,5,0,N/A,49.95,2,Medium
CUST-1431,2024-02-26,2025-01-21,Standard,19.99,11,1,Found better alternative,219.89,2,Low
CUST-1432,2024-11-06,,Basic,9.99,18,0,N/A,179.82,7,High
CUST-1433,2024-10-29,,Basic,9.99,13,0,N/A,129.87,2,Medium
CUST-1434,2024-01-12,,Standard,19.99,11,0,N/A,219.89,1,High
CUST-1435,2024-11-13,,Premium,29.99,14,0,N/A,419.86,9,Medium
CUST-1436,2024-03-20,,Premium,29.99,18,0,N/A,539.82,7,Medium
CUST-1437,2024-08-03,,Standard,19.99,19,0,N/A,379.81,2,Medium
CUST-1438,2024-12-04,,Basic,9.99,15,0,N/A,149.85,7,Medium
CUST-1439,2024-09-20,2025-06-17,Standard,19.99,9,1,No longer needed,179.91,3,High
CUST-1440,2024-05-28,,Basic,9.99,8,0,N/A,79.92,5,High
CUST-1441,2024-03-21,,Standard,19.99,20,0,N/A,399.8,0,High
CUST-1442,2024-08-02,,Basic,9.99,1,0,N/A,9.99,7,Medium
CUST-1443,2024-07-16,,Standard,19.99,4,0,N/A,79.96,1,Medium
CUST-1444,2024-07-18,,Basic,9.99,14,0,N/A,139.86,0,Medium
CUST-1445,2024-01-25,,Basic,9.99,2,0,N/A,19.98,7,Low
CUST-1446,2024-03-29,,Premium,29.99,16,0,N/A,479.84,1,Medium
CUST-1447,2024-09-24,2024-12-23,Basic,9.99,3,1,No longer needed,29.97,2,Medium
CUST-1448,2024-05-22,,Standard,19.99,8,0,N/A,159.92,3,Medium
CUST-1449,2024-02-28,,Basic,9.99,6,0,N/A,59.94,9,High
CUST-1450,2024-12-30,,Basic,9.99,16,0,N/A,159.84,4,Medium
CUST-1451,2024-01-26,,Basic,9.99,16,0,N/A,159.84,4,High
CUST-1452,2024-02-16,,Basic,9.99,7,0,N/A,69.93,7,Medium
CUST-1453,2024-10-14,2025-11-08,Premium,29.99,13,1,Found better alternative,389.87,5,Low
CUST-1454,2024-09-22,,Basic,9.99,13,0,N/A,129.87,3,Low
CUST-1455,2024-01-16,2024-06-14,Premium,29.99,5,1,Poor customer service,149.95,4,High
CUST-1456,2024-07-17,2026-03-09,Standard,19.99,20,1,Found better alternative,399.8,6,Medium
CUST-1457,2024-10-08,,Basic,9.99,22,0,N/A,219.78,8,Medium
CUST-1458,2024-03-26,,Standard,19.99,18,0,N/A,359.82,7,Medium
CUST-1459,2024-09-06,,Standard,19.99,15,0,N/A,299.85,8,High
CUST-1460,2024-09-26,,Standard,19.99,18,0,N/A,359.82,9,Medium
CUST-1461,2024-11-30,2025-01-29,Basic,9.99,2,1,Other,19.98,8,High
CUST-1462,2024-04-26,,Basic,9.99,10,0,N/A,99.9,4,Medium
CUST-1463,2024-01-07,2025-11-27,Premium,29.99,23,1,Found better alternative,689.77,2,High
CUST-1464,2024-05-16,,Premium,29.99,13,0,N/A,389.87,2,Medium
CUST-1465,2024-06-24,2025-12-16,Premium,29.99,18,1,Technical issues,539.82,2,Medium
CUST-1466,2024-11-23,2026-02-16,Basic,9.99,15,1,Price too high,149.85,0,Low
CUST-1467,2024-11-10,,Standard,19.99,12,0,N/A,239.88,8,High
CUST-1468,2024-08-02,,Basic,9.99,15,0,N/A,149.85,6,High
CUST-1469,2024-03-22,,Basic,9.99,13,0,N/A,129.87,6,High
CUST-1470,2024-08-10,2026-02-01,Basic,9.99,18,1,Found better alternative,179.82,7,Medium
CUST-1471,2024-04-12,2025-07-06,Standard,19.99,15,1,Other,299.85,4,High
CUST-1472,2024-09-29,2026-08-20,Basic,9.99,23,1,Poor customer service,229.77,7,High
CUST-1473,2024-01-14,,Basic,9.99,11,0,N/A,109.89,1,Low
CUST-1474,2024-06-07,,Premium,29.99,19,0,N/A,569.81,7,High
CUST-1475,2024-05-31,2024-08-29,Basic,9.99,3,1,Found better alternative,29.97,7,Medium
CUST-1476,2024-04-17,,Basic,9.99,7,0,N/A,69.93,4,Medium
CUST-1477,2024-07-06,2026-03-28,Basic,9.99,21,1,Technical issues,209.79,0,High
CUST-1478,2024-10-27,,Premium,29.99,14,0,N/A,419.86,8,Medium
CUST-1479,2024-04-07,,Standard,19.99,14,0,N/A,279.86,8,Medium
CUST-1480,2024-05-10,,Basic,9.99,22,0,N/A,219.78,3,Medium
CUST-1481,2024-10-19,,Premium,29.99,13,0,N/A,389.87,4,Medium
CUST-1482,2024-06-19,,Premium,29.99,12,0,N/A,359.88,0,Low
CUST-1483,2024-07-01,,Basic,9.99,9,0,N/A,89.91,8,High
CUST-1484,2024-12-29,,Standard,19.99,1,0,N/A,19.99,1,Low
CUST-1485,2024-02-08,,Standard,19.99,19,0,N/A,379.81,8,Medium
CUST-1486,2024-01-15,,Standard,19.99,11,0,N/A,219.89,5,High
CUST-1487,2024-01-04,2025-11-24,Basic,9.99,23,1,Technical issues,229.77,8,Medium
CUST-1488,2024-12-14,2026-10-05,Premium,29.99,22,1,Poor customer service,659.78,3,Medium
CUST-1489,2024-07-28,2026-06-18,Standard,19.99,23,1,Price too high,459.77,7,Low
CUST-1490,2024-06-09,2026-03-31,Basic,9.99,22,1,Other,219.78,8,Medium
CUST-1491,2024-01-16,,Basic,9.99,19,0,N/A,189.81,9,Medium
CUST-1492,2024-04-17,,Basic,9.99,18,0,N/A,179.82,6,Medium
CUST-1493,2024-11-06,,Basic,9.99,12,0,N/A,119.88,3,Low
CUST-1494,2024-08-14,2026-07-05,Standard,19.99,23,1,Price too high,459.77,3,Medium
CUST-1495,2024-06-18,,Basic,9.99,1,0,N/A,9.99,1,Medium
CUST-1496,2024-02-03,,Basic,9.99,19,0,N/A,189.81,9,High
CUST-1497,2024-09-07,2026-04-30,Standard,19.99,20,1,Technical issues,399.8,8,Medium
CUST-1498,2024-09-03,,Basic,9.99,17,0,N/A,169.83,3,Medium
CUST-1499,2024-09-25,,Premium,29.99,5,0,N/A,149.95,9,High
CUST-1500,2024-05-20,,Basic,9.99,3,0,N/A,29.97,5,Low
CUST-1501,2024-09-30,,Basic,9.99,2,0,N/A,19.98,2,High
CUST-1502,2024-04-05,,Basic,9.99,3,0,N/A,29.97,2,Medium
CUST-1503,2024-08-14,,Basic,9.99,8,0,N/A,79.92,8,High
CUST-1504,2024-02-08,,Basic,9.99,16,0,N/A,159.84,1,Medium
CUST-1505,2024-10-28,,Standard,19.99,6,0,N/A,119.94,6,High
CUST-1506,2024-01-29,2025-02-22,Premium,29.99,13,1,No longer needed,389.87,9,High
CUST-1507,2024-11-13,2026-10-04,Basic,9.99,23,1,Technical issues,229.77,0,High
CUST-1508,2024-09-01,,Standard,19.99,22,0,N/A,439.78,8,High
CUST-1509,2024-08-23,2026-06-14,Standard,19.99,22,1,Poor customer service,439.78,9,Medium
CUST-1510,2024-07-03,,Premium,29.99,16,0,N/A,479.84,9,High
CUST-1511,2024-09-28,,Basic,9.99,16,0,N/A,159.84,0,High
CUST-1512,2024-08-23,,Basic,9.99,3,0,N/A,29.97,8,Medium
CUST-1513,2024-08-26,,Basic,9.99,13,0,N/A,129.87,2,Low
CUST-1514,2024-09-22,,Standard,19.99,14,0,N/A,279.86,6,High
CUST-1515,2024-12-24,,Premium,29.99,8,0,N/A,239.92,9,Low
CUST-1516,2024-12-05,,Basic,9.99,12,0,N/A,119.88,6,High
CUST-1517,2024-03-05,2026-01-24,Basic,9.99,23,1,Other,229.77,4,Low
CUST-1518,2024-06-25,,Premium,29.99,23,0,N/A,689.77,7,Medium
CUST-1519,2024-01-03,,Premium,29.99,22,0,N/A,659.78,6,Low
CUST-1520,2024-05-21,,Premium,29.99,21,0,N/A,629.79,4,Medium
CUST-1521,2024-06-06,,Standard,19.99,8,0,N/A,159.92,8,Medium
CUST-1522,2024-11-19,,Basic,9.99,21,0,N/A,209.79,9,Medium
CUST-1523,2024-05-25,,Standard,19.99,9,0,N/A,179.91,8,Medium
CUST-1524,2024-10-19,,Standard,19.99,1,0,N/A,19.99,4,Low
CUST-1525,2024-06-01,2024-11-28,Basic,9.99,6,1,No longer needed,59.94,7,High
CUST-1526,2024-07-11,,Standard,19.99,23,0,N/A,459.77,9,Medium
CUST-1527,2024-03-13,2025-10-04,Standard,19.99,19,1,Poor customer service,379.81,5,Medium
CUST-1528,2024-10-31,,Basic,9.99,23,0,N/A,229.77,1,Medium
CUST-1529,2024-12-09,,Standard,19.99,11,0,N/A,219.89,6,Low
CUST-1530,2024-05-19,,Standard,19.99,11,0,N/A,219.89,9,High
CUST-1531,2024-07-05,,Premium,29.99,23,0,N/A,689.77,7,Medium
CUST-1532,2024-10-19,,Basic,9.99,13,0,N/A,129.87,0,High
CUST-1533,2024-03-01,,Basic,9.99,11,0,N/A,109.89,5,Medium
CUST-1534,2024-07-16,2026-01-07,Standard,19.99,18,1,No longer needed,359.82,7,High
CUST-1535,2024-10-21,2026-09-11,Basic,9.99,23,1,No longer needed,229.77,9,Medium
CUST-1536,2024-11-14,,Standard,19.99,15,0,N/A,299.85,6,Low
CUST-1537,2024-10-28,,Standard,19.99,1,0,N/A,19.99,6,Medium
CUST-1538,2024-12-09,,Basic,9.99,21,0,N/A,209.79,7,High
CUST-1539,2024-01-11,,Standard,19.99,7,0,N/A,139.93,1,High
CUST-1540,2024-03-02,2026-01-21,Standard,19.99,23,1,No longer needed,459.77,9,Medium
CUST-1541,2024-11-28,2025-12-23,Basic,9.99,13,1,Found better alternative,129.87,8,Low
CUST-1542,2024-08-13,2025-08-08,Premium,29.99,12,1,Technical issues,359.88,8,Medium
CUST-1543,2024-06-01,,Premium,29.99,18,0,N/A,539.82,2,Medium
CUST-1544,2024-07-17,,Standard,19.99,19,0,N/A,379.81,9,High
CUST-1545,2024-02-21,,Standard,19.99,15,0,N/A,299.85,5,High
CUST-1546,2024-09-16,2025-05-14,Basic,9.99,8,1,Price too high,79.92,5,Medium
CUST-1547,2024-02-28,,Premium,29.99,19,0,N/A,569.81,3,Medium
CUST-1548,2024-03-12,,Standard,19.99,10,0,N/A,199.9,6,High
CUST-1549,2024-05-27,,Standard,19.99,7,0,N/A,139.93,5,High
CUST-1550,2024-12-14,2026-06-07,Premium,29.99,18,1,Other,539.82,8,Low
CUST-1551,2024-03-03,,Basic,9.99,16,0,N/A,159.84,5,High
CUST-1552,2024-11-05,,Premium,29.99,20,0,N/A,599.8,1,Medium
CUST-1553,2024-08-30,2025-02-26,Basic,9.99,6,1,No longer needed,59.94,4,Low
CUST-1554,2024-11-25,2025-08-22,Basic,9.99,9,1,Price too high,89.91,8,Medium
CUST-1555,2024-04-16,,Basic,9.99,21,0,N/A,209.79,2,Medium
CUST-1556,2024-08-13,,Premium,29.99,13,0,N/A,389.87,1,High
CUST-1557,2024-11-08,2026-07-31,Premium,29.99,21,1,Price too high,629.79,3,High
CUST-1558,2024-08-05,2025-04-02,Standard,19.99,8,1,Price too high,159.92,6,Medium
CUST-1559,2024-08-28,,Standard,19.99,16,0,N/A,319.84,6,High
CUST-1560,2024-09-15,,Standard,19.99,13,0,N/A,259.87,6,Low
CUST-1561,2024-09-18,,Premium,29.99,13,0,N/A,389.87,8,Medium
CUST-1562,2024-01-05,2025-05-29,Basic,9.99,17,1,No longer needed,169.83,0,Low
CUST-1563,2024-09-17,,Basic,9.99,23,0,N/A,229.77,7,High
CUST-1564,2024-02-23,,Basic,9.99,20,0,N/A,199.8,7,Low
CUST-1565,2024-02-16,,Standard,19.99,5,0,N/A,99.95,7,Medium
CUST-1566,2024-08-02,2026-05-24,Standard,19.99,22,1,Other,439.78,1,Medium
CUST-1567,2024-06-25,,Basic,9.99,21,0,N/A,209.79,1,Medium
CUST-1568,2024-01-09,,Basic,9.99,17,0,N/A,169.83,9,Medium
CUST-1569,2024-04-08,,Premium,29.99,9,0,N/A,269.91,9,Medium
CUST-1570,2024-01-20,,Basic,9.99,2,0,N/A,19.98,7,Medium
CUST-1571,2024-08-28,,Standard,19.99,18,0,N/A,359.82,9,High
CUST-1572,2024-03-01,2024-11-26,Premium,29.99,9,1,No longer needed,269.91,8,Medium
CUST-1573,2024-06-26,,Basic,9.99,6,0,N/A,59.94,1,Medium
CUST-1574,2024-12-03,2025-10-29,Basic,9.99,11,1,Other,109.89,9,Medium
CUST-1575,2024-03-02,,Standard,19.99,6,0,N/A,119.94,5,Medium
CUST-1576,2024-05-24,,Premium,29.99,6,0,N/A,179.94,4,High
CUST-1577,2024-08-03,,Standard,19.99,13,0,N/A,259.87,6,Low
CUST-1578,2024-01-03,,Premium,29.99,11,0,N/A,329.89,4,Medium
CUST-1579,2024-06-08,,Basic,9.99,14,0,N/A,139.86,9,High
CUST-1580,2024-08-14,2024-10-13,Standard,19.99,2,1,Found better alternative,39.98,6,High
CUST-1581,2024-09-25,2025-05-23,Standard,19.99,8,1,Technical issues,159.92,1,Medium
CUST-1582,2024-04-29,,Premium,29.99,3,0,N/A,89.97,4,Medium
CUST-1583,2024-03-29,2026-02-17,Basic,9.99,23,1,Poor customer service,229.77,3,Medium
CUST-1584,2024-11-24,,Premium,29.99,21,0,N/A,629.79,6,Medium
CUST-1585,2024-03-08,2024-06-06,Standard,19.99,3,1,Price too high,59.97,2,Medium
CUST-1586,2024-12-22,,Basic,9.99,1,0,N/A,9.99,2,Medium
CUST-1587,2024-04-07,,Basic,9.99,19,0,N/A,189.81,6,Medium
CUST-1588,2024-09-23,2026-03-17,Premium,29.99,18,1,Other,539.82,0,Medium
CUST-1589,2024-04-14,,Basic,9.99,17,0,N/A,169.83,5,Low
CUST-1590,2024-11-18,,Basic,9.99,20,0,N/A,199.8,0,Low
CUST-1591,2024-05-02,,Basic,9.99,13,0,N/A,129.87,8,High
CUST-1592,2024-01-29,,Premium,29.99,3,0,N/A,89.97,4,Medium
CUST-1593,2024-05-16,2024-06-15,Standard,19.99,1,1,Technical issues,19.99,1,Low
CUST-1594,2024-07-13,,Standard,19.99,4,0,N/A,79.96,2,High
CUST-1595,2024-08-13,2025-09-07,Basic,9.99,13,1,Price too high,129.87,5,Medium
CUST-1596,2024-11-27,,Standard,19.99,17,0,N/A,339.83,3,High
CUST-1597,2024-06-18,,Standard,19.99,11,0,N/A,219.89,5,High
CUST-1598,2024-01-09,2024-03-09,Premium,29.99,2,1,Other,59.98,1,Medium
CUST-1599,2024-02-09,,Premium,29.99,16,0,N/A,479.84,7,Low
CUST-1600,2024-01-25,2024-03-25,Basic,9.99,2,1,Other,19.98,4,Low
CUST-1601,2024-09-17,,Standard,19.99,19,0,N/A,379.81,9,Low
CUST-1602,2024-08-13,,Basic,9.99,23,0,N/A,229.77,7,High
CUST-1603,2024-05-03,,Standard,19.99,19,0,N/A,379.81,7,Low
CUST-1604,2024-02-07,,Basic,9.99,16,0,N/A,159.84,8,Medium
CUST-1605,2024-11-23,,Basic,9.99,22,0,N/A,219.78,5,Medium
CUST-1606,2024-09-07,2026-03-31,Basic,9.99,19,1,No longer needed,189.81,0,High
CUST-1607,2024-06-24,,Standard,19.99,9,0,N/A,179.91,1,High
CUST-1608,2024-03-30,,Basic,9.99,1,0,N/A,9.99,0,High
CUST-1609,2024-02-06,,Standard,19.99,10,0,N/A,199.9,2,High
CUST-1610,2024-11-11,,Basic,9.99,19,0,N/A,189.81,0,High
CUST-1611,2024-06-24,,Basic,9.99,1,0,N/A,9.99,7,Medium
CUST-1612,2024-10-10,2024-12-09,Standard,19.99,2,1,Price too high,39.98,0,Medium
CUST-1613,2024-03-21,2025-07-14,Basic,9.99,16,1,Found better alternative,159.84,7,Medium
CUST-1614,2024-04-23,2025-04-18,Basic,9.99,12,1,Other,119.88,7,Medium
CUST-1615,2024-02-09,2024-10-06,Standard,19.99,8,1,Technical issues,159.92,2,High
CUST-1616,2024-10-27,,Basic,9.99,23,0,N/A,229.77,3,Medium
CUST-1617,2024-08-11,2026-02-02,Basic,9.99,18,1,No longer needed,179.82,3,Medium
CUST-1618,2024-11-13,,Basic,9.99,2,0,N/A,19.98,1,Medium
CUST-1619,2024-12-14,,Premium,29.99,13,0,N/A,389.87,5,Medium
CUST-1620,2024-04-24,,Standard,19.99,6,0,N/A,119.94,0,Medium
CUST-1621,2024-07-04,,Standard,19.99,21,0,N/A,419.79,1,Low
CUST-1622,2024-11-18,2025-05-17,Standard,19.99,6,1,No longer needed,119.94,1,Medium
CUST-1623,2024-02-25,,Basic,9.99,9,0,N/A,89.91,5,High
CUST-1624,2024-02-09,2025-06-03,Basic,9.99,16,1,Technical issues,159.84,1,High
CUST-1625,2024-12-19,,Standard,19.99,11,0,N/A,219.89,6,High
CUST-1626,2024-02-09,,Basic,9.99,7,0,N/A,69.93,4,Low
CUST-1627,2024-12-12,2025-10-08,Basic,9.99,10,1,Other,99.9,3,High
CUST-1628,2024-08-24,,Basic,9.99,10,0,N/A,99.9,6,Medium
CUST-1629,2024-10-15,,Basic,9.99,20,0,N/A,199.8,1,Medium
CUST-1630,2024-09-18,,Premium,29.99,18,0,N/A,539.82,2,Medium
CUST-1631,2024-08-03,,Basic,9.99,20,0,N/A,199.8,1,Medium
CUST-1632,2024-05-26,,Standard,19.99,9,0,N/A,179.91,8,Medium
CUST-1633,2024-12-01,,Basic,9.99,15,0,N/A,149.85,7,Medium
CUST-1634,2024-06-16,2024-10-14,Premium,29.99,4,1,Other,119.96,5,Medium
CUST-1635,2024-04-01,2024-11-27,Basic,9.99,8,1,Other,79.92,0,Medium
CUST-1636,2024-12-18,2025-09-14,Basic,9.99,9,1,Poor customer service,89.91,0,Medium
